axiom,label
SubClassOf(<http://dbpedia.org/ontology/ArchitecturalStructure> <http://dbpedia.org/ontology/RoadJunction>),-1.00E+00
SubClassOf(<http://dbpedia.org/ontology/ArchitecturalStructure> <http://dbpedia.org/ontology/RoadTunnel>),-1.00E+00
SubClassOf(<http://dbpedia.org/ontology/ArchitecturalStructure> <http://dbpedia.org/ontology/RouteOfTransportation>),-0.955618354
SubClassOf(<http://dbpedia.org/ontology/ArchitecturalStructure> <http://dbpedia.org/ontology/Settlement>),-0.991114784
SubClassOf(<http://dbpedia.org/ontology/ArchitecturalStructure> <http://dbpedia.org/ontology/ShoppingMall>),-0.947040375
SubClassOf(<http://dbpedia.org/ontology/ArchitecturalStructure> <http://dbpedia.org/ontology/Skyscraper>),-0.95261488
SubClassOf(<http://dbpedia.org/ontology/ArchitecturalStructure> <http://dbpedia.org/ontology/Station>),-0.984953115
SubClassOf(<http://dbpedia.org/ontology/ArchitecturalStructure> <http://dbpedia.org/ontology/TelevisionStation>),-0.94260804
SubClassOf(<http://dbpedia.org/ontology/ArchitecturalStructure> <http://dbpedia.org/ontology/Theatre>),-0.948587862
SubClassOf(<http://dbpedia.org/ontology/ArchitecturalStructure> <http://dbpedia.org/ontology/Tunnel>),-1.00E+00
SubClassOf(<http://dbpedia.org/ontology/ArchitecturalStructure> <http://dbpedia.org/ontology/Venue>),-0.948587862
SubClassOf(<http://dbpedia.org/ontology/ArchitecturalStructure> <http://dbpedia.org/ontology/WaterwayTunnel>),-1.00E+00
SubClassOf(<http://dbpedia.org/ontology/ArchitecturalStructure> <http://schema.org/Airport>),-0.995528302
SubClassOf(<http://dbpedia.org/ontology/ArchitecturalStructure> <http://schema.org/EducationalOrganization>),-0.950791446
SubClassOf(<http://dbpedia.org/ontology/ArchitecturalStructure> <http://schema.org/Hospital>),-0.946796411
SubClassOf(<http://dbpedia.org/ontology/ArchitecturalStructure> <http://schema.org/Hotel>),-0.950112984
SubClassOf(<http://dbpedia.org/ontology/ArchitecturalStructure> <http://schema.org/LandmarksOrHistoricalBuildings>),-0.939641121
SubClassOf(<http://dbpedia.org/ontology/ArchitecturalStructure> <http://schema.org/Library>),-0.950822825
SubClassOf(<http://dbpedia.org/ontology/ArchitecturalStructure> <http://schema.org/Museum>),-0.94260804
SubClassOf(<http://dbpedia.org/ontology/ArchitecturalStructure> <http://schema.org/Organization>),-0.950791446
SubClassOf(<http://dbpedia.org/ontology/ArchitecturalStructure> <http://schema.org/Park>),-1.00E+00
SubClassOf(<http://dbpedia.org/ontology/ArchitecturalStructure> <http://schema.org/Person>),-0.999543985
SubClassOf(<http://dbpedia.org/ontology/ArchitecturalStructure> <http://schema.org/Place>),1
SubClassOf(<http://dbpedia.org/ontology/ArchitecturalStructure> <http://schema.org/Restaurant>),-0.95113361
SubClassOf(<http://dbpedia.org/ontology/ArchitecturalStructure> <http://schema.org/ShoppingCenter>),-0.947040375
SubClassOf(<http://dbpedia.org/ontology/ArchitecturalStructure> <http://schema.org/TelevisionStation>),-0.94260804
SubClassOf(<http://dbpedia.org/ontology/ArchitecturalStructure> <http://www.opengis.net/gml/_Feature>),0.958602714
SubClassOf(<http://dbpedia.org/ontology/ArchitecturalStructure> <http://www.w3.org/2002/07/owl#Thing>),1
SubClassOf(<http://dbpedia.org/ontology/ArchitecturalStructure> <http://dbpedia.org/ontology/Concept>),-0.659148028
SubClassOf(<http://dbpedia.org/ontology/ArchitecturalStructure> <http://dbpedia.org/ontology/Person>),-0.883999154
SubClassOf(<http://schema.org/Museum> <http://dbpedia.org/ontology/ArchitecturalStructure>),0.999997425
SubClassOf(<http://schema.org/Museum> <http://dbpedia.org/ontology/Broadcaster>),-0.031754032
SubClassOf(<http://schema.org/Museum> <http://dbpedia.org/ontology/Building>),-0.031754032
SubClassOf(<http://schema.org/Museum> <http://dbpedia.org/ontology/Museum>),1
SubClassOf(<http://schema.org/Museum> <http://dbpedia.org/ontology/Place>),0.999999873
SubClassOf(<http://schema.org/Museum> <http://dbpedia.org/ontology/PopulatedPlace>),-1.00E+00
SubClassOf(<http://schema.org/Museum> <http://dbpedia.org/ontology/Settlement>),-1.00E+00
SubClassOf(<http://schema.org/Museum> <http://dbpedia.org/ontology/TelevisionStation>),-0.031754032
SubClassOf(<http://schema.org/Museum> <http://schema.org/Place>),0.999999873
SubClassOf(<http://schema.org/Museum> <http://schema.org/TelevisionStation>),-0.031754032
SubClassOf(<http://schema.org/Museum> <http://www.opengis.net/gml/_Feature>),0.976652334
SubClassOf(<http://schema.org/Museum> <http://www.w3.org/2002/07/owl#Thing>),1
SubClassOf(<http://schema.org/Museum> <http://dbpedia.org/ontology/Concept>),0.132559965
SubClassOf(<http://schema.org/Museum> <http://dbpedia.org/ontology/Person>),0.031754032
SubClassOf(<http://dbpedia.org/ontology/Award> <http://www.opengis.net/gml/_Feature>),0.058483011
SubClassOf(<http://dbpedia.org/ontology/Award> <http://www.w3.org/2002/07/owl#Thing>),1
SubClassOf(<http://dbpedia.org/ontology/Award> <http://dbpedia.org/ontology/Concept>),0.277819512
SubClassOf(<http://dbpedia.org/ontology/Award> <http://dbpedia.org/ontology/Person>),0.029250896
SubClassOf(<http://schema.org/Product> <http://dbpedia.org/ontology/Agent>),-0.982351234
SubClassOf(<http://schema.org/Product> <http://dbpedia.org/ontology/Aircraft>),-0.982351234
SubClassOf(<http://schema.org/Product> <http://dbpedia.org/ontology/Artist>),-0.982354945
SubClassOf(<http://schema.org/Product> <http://dbpedia.org/ontology/Astronaut>),-0.982354945
SubClassOf(<http://schema.org/Product> <http://dbpedia.org/ontology/Automobile>),-0.985623426
SubClassOf(<http://schema.org/Product> <http://dbpedia.org/ontology/Device>),-0.995778571
SubClassOf(<http://schema.org/Product> <http://dbpedia.org/ontology/Locomotive>),-0.998524405
SubClassOf(<http://schema.org/Product> <http://dbpedia.org/ontology/MeanOfTransportation>),-0.41851042
SubClassOf(<http://schema.org/Product> <http://dbpedia.org/ontology/MusicalArtist>),-0.982354945
SubClassOf(<http://schema.org/Product> <http://dbpedia.org/ontology/Person>),-0.934544366
SubClassOf(<http://schema.org/Product> <http://dbpedia.org/ontology/Ship>),-0.867041474
SubClassOf(<http://schema.org/Product> <http://dbpedia.org/ontology/SoccerClub>),-0.985879534
SubClassOf(<http://schema.org/Product> <http://dbpedia.org/ontology/SportsTeam>),-0.985879534
SubClassOf(<http://schema.org/Product> <http://dbpedia.org/ontology/Weapon>),-0.995778571
SubClassOf(<http://schema.org/Product> <http://schema.org/MusicGroup>),-0.982354945
SubClassOf(<http://schema.org/Product> <http://schema.org/Person>),-0.934544366
SubClassOf(<http://schema.org/Product> <http://schema.org/SportsTeam>),-0.985879534
SubClassOf(<http://schema.org/Product> <http://www.opengis.net/gml/_Feature>),0.32618677
SubClassOf(<http://schema.org/Product> <http://www.w3.org/2002/07/owl#Thing>),0.999999981
SubClassOf(<http://schema.org/Product> <http://dbpedia.org/ontology/Concept>),0.186488382
SubClassOf(<http://schema.org/Product> <http://dbpedia.org/ontology/Person>),-0.52026539
SubClassOf(<http://dbpedia.org/ontology/Eukaryote> <http://dbpedia.org/ontology/Agent>),-0.991453178
SubClassOf(<http://dbpedia.org/ontology/Eukaryote> <http://dbpedia.org/ontology/Amphibian>),-0.994596222
SubClassOf(<http://dbpedia.org/ontology/Eukaryote> <http://dbpedia.org/ontology/Animal>),-0.646675511
SubClassOf(<http://dbpedia.org/ontology/Eukaryote> <http://dbpedia.org/ontology/Arachnid>),-0.996147979
SubClassOf(<http://dbpedia.org/ontology/Eukaryote> <http://dbpedia.org/ontology/Artist>),-1.00E+00
SubClassOf(<http://dbpedia.org/ontology/Eukaryote> <http://dbpedia.org/ontology/Athlete>),-0.991457644
SubClassOf(<http://dbpedia.org/ontology/Eukaryote> <http://dbpedia.org/ontology/Bird>),-0.991814349
SubClassOf(<http://dbpedia.org/ontology/Eukaryote> <http://dbpedia.org/ontology/City>),-0.997211997
SubClassOf(<http://dbpedia.org/ontology/Eukaryote> <http://dbpedia.org/ontology/ClubMoss>),-0.983928573
SubClassOf(<http://dbpedia.org/ontology/Eukaryote> <http://dbpedia.org/ontology/Company>),-0.997210727
SubClassOf(<http://dbpedia.org/ontology/Eukaryote> <http://dbpedia.org/ontology/Conifer>),-0.983438964
SubClassOf(<http://dbpedia.org/ontology/Eukaryote> <http://dbpedia.org/ontology/Country>),-1.00E+00
SubClassOf(<http://dbpedia.org/ontology/Eukaryote> <http://dbpedia.org/ontology/Crustacean>),-0.99641144
SubClassOf(<http://dbpedia.org/ontology/Eukaryote> <http://dbpedia.org/ontology/CultivatedVariety>),-0.983810548
SubClassOf(<http://dbpedia.org/ontology/Eukaryote> <http://dbpedia.org/ontology/Cycad>),-0.98386383
SubClassOf(<http://dbpedia.org/ontology/Eukaryote> <http://dbpedia.org/ontology/Device>),-0.997211997
SubClassOf(<http://dbpedia.org/ontology/Eukaryote> <http://dbpedia.org/ontology/Fern>),-0.983350489
SubClassOf(<http://dbpedia.org/ontology/Eukaryote> <http://dbpedia.org/ontology/Fish>),-0.989775923
SubClassOf(<http://dbpedia.org/ontology/Eukaryote> <http://dbpedia.org/ontology/FloweringPlant>),-0.981926513
SubClassOf(<http://dbpedia.org/ontology/Eukaryote> <http://dbpedia.org/ontology/Food>),-0.997212632
SubClassOf(<http://dbpedia.org/ontology/Eukaryote> <http://dbpedia.org/ontology/Fungus>),-0.999056916
SubClassOf(<http://dbpedia.org/ontology/Eukaryote> <http://dbpedia.org/ontology/Ginkgo>),-0.984935926
SubClassOf(<http://dbpedia.org/ontology/Eukaryote> <http://dbpedia.org/ontology/Gnetophytes>),-0.984918789
SubClassOf(<http://dbpedia.org/ontology/Eukaryote> <http://dbpedia.org/ontology/Grape>),-0.983003681
SubClassOf(<http://dbpedia.org/ontology/Eukaryote> <http://dbpedia.org/ontology/GreenAlga>),-0.98372232
SubClassOf(<http://dbpedia.org/ontology/Eukaryote> <http://dbpedia.org/ontology/InformationAppliance>),-0.997217708
SubClassOf(<http://dbpedia.org/ontology/Eukaryote> <http://dbpedia.org/ontology/Insect>),-0.918872725
SubClassOf(<http://dbpedia.org/ontology/Eukaryote> <http://dbpedia.org/ontology/Mammal>),-0.991457644
SubClassOf(<http://dbpedia.org/ontology/Eukaryote> <http://dbpedia.org/ontology/Mollusca>),-0.981728057
SubClassOf(<http://dbpedia.org/ontology/Eukaryote> <http://dbpedia.org/ontology/Moss>),-0.983700612
SubClassOf(<http://dbpedia.org/ontology/Eukaryote> <http://dbpedia.org/ontology/Organisation>),-0.991455411
SubClassOf(<http://dbpedia.org/ontology/Eukaryote> <http://dbpedia.org/ontology/Person>),-0.991454853
SubClassOf(<http://dbpedia.org/ontology/Eukaryote> <http://dbpedia.org/ontology/Place>),-0.99145262
SubClassOf(<http://dbpedia.org/ontology/Eukaryote> <http://dbpedia.org/ontology/Plant>),-0.978447356
SubClassOf(<http://dbpedia.org/ontology/Eukaryote> <http://dbpedia.org/ontology/PopulatedPlace>),-0.99145262
SubClassOf(<http://dbpedia.org/ontology/Eukaryote> <http://dbpedia.org/ontology/RaceHorse>),-0.991457644
SubClassOf(<http://dbpedia.org/ontology/Eukaryote> <http://dbpedia.org/ontology/RecordLabel>),-0.991458202
SubClassOf(<http://dbpedia.org/ontology/Eukaryote> <http://dbpedia.org/ontology/Reptile>),-0.995234133
SubClassOf(<http://dbpedia.org/ontology/Eukaryote> <http://dbpedia.org/ontology/Settlement>),-0.997210409
SubClassOf(<http://dbpedia.org/ontology/Eukaryote> <http://dbpedia.org/ontology/SoccerPlayer>),-0.991852539
SubClassOf(<http://dbpedia.org/ontology/Eukaryote> <http://dbpedia.org/ontology/Species>),1
SubClassOf(<http://dbpedia.org/ontology/Eukaryote> <http://schema.org/City>),-0.997211997
SubClassOf(<http://dbpedia.org/ontology/Eukaryote> <http://schema.org/Country>),-1.00E+00
SubClassOf(<http://dbpedia.org/ontology/Eukaryote> <http://schema.org/MusicGroup>),-0.997211362
SubClassOf(<http://dbpedia.org/ontology/Eukaryote> <http://schema.org/Organization>),-0.991455411
SubClassOf(<http://dbpedia.org/ontology/Eukaryote> <http://schema.org/Person>),-0.991454853
SubClassOf(<http://dbpedia.org/ontology/Eukaryote> <http://schema.org/Place>),-0.99145262
SubClassOf(<http://dbpedia.org/ontology/Eukaryote> <http://www.opengis.net/gml/_Feature>),-0.218552914
SubClassOf(<http://dbpedia.org/ontology/Eukaryote> <http://www.w3.org/2002/07/owl#Thing>),1
SubClassOf(<http://dbpedia.org/ontology/Eukaryote> <http://dbpedia.org/ontology/Concept>),-0.125314525
SubClassOf(<http://dbpedia.org/ontology/Eukaryote> <http://dbpedia.org/ontology/Person>),-0.925015451
SubClassOf(<http://schema.org/Book> <http://dbpedia.org/ontology/Book>),1
SubClassOf(<http://schema.org/Book> <http://dbpedia.org/ontology/Work>),1
SubClassOf(<http://schema.org/Book> <http://dbpedia.org/ontology/WrittenWork>),1
SubClassOf(<http://schema.org/Book> <http://purl.org/ontology/bibo/Book>),1
SubClassOf(<http://schema.org/Book> <http://schema.org/CreativeWork>),1
SubClassOf(<http://schema.org/Book> <http://www.opengis.net/gml/_Feature>),0.02796401
SubClassOf(<http://schema.org/Book> <http://www.w3.org/2002/07/owl#Thing>),1
SubClassOf(<http://schema.org/Book> <http://dbpedia.org/ontology/Concept>),0.053973326
SubClassOf(<http://schema.org/Book> <http://dbpedia.org/ontology/Person>),0.045397569
SubClassOf(<http://dbpedia.org/ontology/Road> <http://dbpedia.org/ontology/ArchitecturalStructure>),1
SubClassOf(<http://dbpedia.org/ontology/Road> <http://dbpedia.org/ontology/Infrastructure>),1
SubClassOf(<http://dbpedia.org/ontology/Road> <http://dbpedia.org/ontology/Place>),1
SubClassOf(<http://dbpedia.org/ontology/Road> <http://dbpedia.org/ontology/PopulatedPlace>),0.014952461
SubClassOf(<http://dbpedia.org/ontology/Road> <http://dbpedia.org/ontology/RouteOfTransportation>),1
SubClassOf(<http://dbpedia.org/ontology/Road> <http://dbpedia.org/ontology/Settlement>),0.014952461
SubClassOf(<http://dbpedia.org/ontology/Road> <http://schema.org/Place>),1
SubClassOf(<http://dbpedia.org/ontology/Road> <http://www.opengis.net/gml/_Feature>),0.410398925
SubClassOf(<http://dbpedia.org/ontology/Road> <http://www.w3.org/2002/07/owl#Thing>),1
SubClassOf(<http://dbpedia.org/ontology/Road> <http://dbpedia.org/ontology/Concept>),0.069291974
SubClassOf(<http://dbpedia.org/ontology/Cyclist> <http://dbpedia.org/ontology/Agent>),1
SubClassOf(<http://dbpedia.org/ontology/Cyclist> <http://dbpedia.org/ontology/Athlete>),1
SubClassOf(<http://dbpedia.org/ontology/Cyclist> <http://dbpedia.org/ontology/Person>),1
SubClassOf(<http://dbpedia.org/ontology/Cyclist> <http://schema.org/Person>),1
SubClassOf(<http://dbpedia.org/ontology/Cyclist> <http://www.opengis.net/gml/_Feature>),0.045542841
SubClassOf(<http://dbpedia.org/ontology/Cyclist> <http://www.w3.org/2002/07/owl#Thing>),1
SubClassOf(<http://dbpedia.org/ontology/Cyclist> <http://dbpedia.org/ontology/Person>),1
SubClassOf(<http://dbpedia.org/ontology/Beverage> <http://dbpedia.org/ontology/Food>),1
SubClassOf(<http://dbpedia.org/ontology/Beverage> <http://www.opengis.net/gml/_Feature>),0.160181871
SubClassOf(<http://dbpedia.org/ontology/Beverage> <http://www.w3.org/2002/07/owl#Thing>),1
SubClassOf(<http://dbpedia.org/ontology/Beverage> <http://dbpedia.org/ontology/Concept>),0.119564801
SubClassOf(<http://dbpedia.org/ontology/Beverage> <http://dbpedia.org/ontology/Person>),0.053547941
SubClassOf(<http://dbpedia.org/ontology/Chancellor> <http://dbpedia.org/ontology/Agent>),1
SubClassOf(<http://dbpedia.org/ontology/Chancellor> <http://dbpedia.org/ontology/Person>),1
SubClassOf(<http://dbpedia.org/ontology/Chancellor> <http://dbpedia.org/ontology/Politician>),1
SubClassOf(<http://dbpedia.org/ontology/Chancellor> <http://schema.org/Person>),1
SubClassOf(<http://dbpedia.org/ontology/Chancellor> <http://www.w3.org/2002/07/owl#Thing>),1
SubClassOf(<http://dbpedia.org/ontology/Chancellor> <http://dbpedia.org/ontology/Person>),1
SubClassOf(<http://dbpedia.org/ontology/SportCompetitionResult> <http://dbpedia.org/ontology/OlympicResult>),1
SubClassOf(<http://dbpedia.org/ontology/SportCompetitionResult> <http://www.w3.org/2002/07/owl#Thing>),1
SubClassOf(<http://dbpedia.org/ontology/Library> <http://dbpedia.org/ontology/Agent>),1
SubClassOf(<http://dbpedia.org/ontology/Library> <http://dbpedia.org/ontology/ArchitecturalStructure>),1
SubClassOf(<http://dbpedia.org/ontology/Library> <http://dbpedia.org/ontology/Building>),1
SubClassOf(<http://dbpedia.org/ontology/Library> <http://dbpedia.org/ontology/EducationalInstitution>),1
SubClassOf(<http://dbpedia.org/ontology/Library> <http://dbpedia.org/ontology/Organisation>),1
SubClassOf(<http://dbpedia.org/ontology/Library> <http://dbpedia.org/ontology/Place>),1
SubClassOf(<http://dbpedia.org/ontology/Library> <http://schema.org/EducationalOrganization>),1
SubClassOf(<http://dbpedia.org/ontology/Library> <http://schema.org/Library>),1
SubClassOf(<http://dbpedia.org/ontology/Library> <http://schema.org/Organization>),1
SubClassOf(<http://dbpedia.org/ontology/Library> <http://schema.org/Place>),1
SubClassOf(<http://dbpedia.org/ontology/Library> <http://www.opengis.net/gml/_Feature>),0.926164957
SubClassOf(<http://dbpedia.org/ontology/Library> <http://www.w3.org/2002/07/owl#Thing>),1
SubClassOf(<http://dbpedia.org/ontology/Library> <http://dbpedia.org/ontology/Concept>),0.091959892
SubClassOf(<http://schema.org/School> <http://dbpedia.org/ontology/Agent>),0.999999999
SubClassOf(<http://schema.org/School> <http://dbpedia.org/ontology/Country>),-1.00E+00
SubClassOf(<http://schema.org/School> <http://dbpedia.org/ontology/EducationalInstitution>),-0.008304333
SubClassOf(<http://schema.org/School> <http://dbpedia.org/ontology/Organisation>),-0.008304333
SubClassOf(<http://schema.org/School> <http://dbpedia.org/ontology/Place>),0.008304333
SubClassOf(<http://schema.org/School> <http://dbpedia.org/ontology/PopulatedPlace>),0.008304333
SubClassOf(<http://schema.org/School> <http://dbpedia.org/ontology/School>),1
SubClassOf(<http://schema.org/School> <http://schema.org/Country>),-1.00E+00
SubClassOf(<http://schema.org/School> <http://schema.org/EducationalOrganization>),-0.008304333
SubClassOf(<http://schema.org/School> <http://schema.org/Organization>),-0.008304333
SubClassOf(<http://schema.org/School> <http://schema.org/Place>),0.008304333
SubClassOf(<http://schema.org/School> <http://www.opengis.net/gml/_Feature>),0.94218545
SubClassOf(<http://schema.org/School> <http://www.w3.org/2002/07/owl#Thing>),1
SubClassOf(<http://schema.org/School> <http://dbpedia.org/ontology/Concept>),0.11367958
SubClassOf(<http://schema.org/School> <http://dbpedia.org/ontology/Person>),0.020340502
SubClassOf(<http://dbpedia.org/ontology/BeautyQueen> <http://dbpedia.org/ontology/Agent>),1
SubClassOf(<http://dbpedia.org/ontology/BeautyQueen> <http://dbpedia.org/ontology/Person>),1
SubClassOf(<http://dbpedia.org/ontology/BeautyQueen> <http://schema.org/Person>),1
SubClassOf(<http://dbpedia.org/ontology/BeautyQueen> <http://www.w3.org/2002/07/owl#Thing>),1
SubClassOf(<http://dbpedia.org/ontology/BeautyQueen> <http://dbpedia.org/ontology/Person>),1
SubClassOf(<http://dbpedia.org/ontology/InformationAppliance> <http://dbpedia.org/ontology/Agent>),0.052217351
SubClassOf(<http://dbpedia.org/ontology/InformationAppliance> <http://dbpedia.org/ontology/Animal>),-0.052217351
SubClassOf(<http://dbpedia.org/ontology/InformationAppliance> <http://dbpedia.org/ontology/Country>),-0.036929543
SubClassOf(<http://dbpedia.org/ontology/InformationAppliance> <http://dbpedia.org/ontology/Device>),0.999999767
SubClassOf(<http://dbpedia.org/ontology/InformationAppliance> <http://dbpedia.org/ontology/Eukaryote>),-0.082520603
SubClassOf(<http://dbpedia.org/ontology/InformationAppliance> <http://dbpedia.org/ontology/Genre>),-0.052217351
SubClassOf(<http://dbpedia.org/ontology/InformationAppliance> <http://dbpedia.org/ontology/MusicGenre>),-0.052217351
SubClassOf(<http://dbpedia.org/ontology/InformationAppliance> <http://dbpedia.org/ontology/Person>),-0.036929543
SubClassOf(<http://dbpedia.org/ontology/InformationAppliance> <http://dbpedia.org/ontology/Place>),0.036929543
SubClassOf(<http://dbpedia.org/ontology/InformationAppliance> <http://dbpedia.org/ontology/PopulatedPlace>),0.036929543
SubClassOf(<http://dbpedia.org/ontology/InformationAppliance> <http://dbpedia.org/ontology/SoccerClub>),-0.09760633
SubClassOf(<http://dbpedia.org/ontology/InformationAppliance> <http://dbpedia.org/ontology/Species>),-0.082520603
SubClassOf(<http://dbpedia.org/ontology/InformationAppliance> <http://dbpedia.org/ontology/SportsTeam>),-0.09760633
SubClassOf(<http://dbpedia.org/ontology/InformationAppliance> <http://dbpedia.org/ontology/TopicalConcept>),-0.052217351
SubClassOf(<http://dbpedia.org/ontology/InformationAppliance> <http://schema.org/Country>),-0.036929543
SubClassOf(<http://dbpedia.org/ontology/InformationAppliance> <http://schema.org/Person>),-0.036929543
SubClassOf(<http://dbpedia.org/ontology/InformationAppliance> <http://schema.org/Place>),0.036929543
SubClassOf(<http://dbpedia.org/ontology/InformationAppliance> <http://schema.org/SportsTeam>),-0.09760633
SubClassOf(<http://dbpedia.org/ontology/InformationAppliance> <http://www.w3.org/2002/07/owl#Thing>),1
SubClassOf(<http://dbpedia.org/ontology/InformationAppliance> <http://dbpedia.org/ontology/Concept>),0.22324985
SubClassOf(<http://dbpedia.org/ontology/InformationAppliance> <http://dbpedia.org/ontology/Person>),0.052217351
SubClassOf(<http://dbpedia.org/ontology/TennisLeague> <http://dbpedia.org/ontology/Agent>),1
SubClassOf(<http://dbpedia.org/ontology/TennisLeague> <http://dbpedia.org/ontology/Organisation>),1
SubClassOf(<http://dbpedia.org/ontology/TennisLeague> <http://dbpedia.org/ontology/SportsLeague>),1
SubClassOf(<http://dbpedia.org/ontology/TennisLeague> <http://schema.org/Organization>),1
SubClassOf(<http://dbpedia.org/ontology/TennisLeague> <http://www.w3.org/2002/07/owl#Thing>),1
SubClassOf(<http://dbpedia.org/ontology/TennisLeague> <http://dbpedia.org/ontology/Concept>),0.699854212
SubClassOf(<http://dbpedia.org/ontology/OrganisationMember> <http://dbpedia.org/ontology/Agent>),1
SubClassOf(<http://dbpedia.org/ontology/OrganisationMember> <http://dbpedia.org/ontology/Person>),1
SubClassOf(<http://dbpedia.org/ontology/OrganisationMember> <http://dbpedia.org/ontology/SportsTeamMember>),1
SubClassOf(<http://dbpedia.org/ontology/OrganisationMember> <http://schema.org/Person>),1
SubClassOf(<http://dbpedia.org/ontology/OrganisationMember> <http://www.opengis.net/gml/_Feature>),0.003969145
SubClassOf(<http://dbpedia.org/ontology/OrganisationMember> <http://www.w3.org/2002/07/owl#Thing>),1
SubClassOf(<http://dbpedia.org/ontology/OrganisationMember> <http://dbpedia.org/ontology/Concept>),0.005613207
SubClassOf(<http://dbpedia.org/ontology/OrganisationMember> <http://dbpedia.org/ontology/Person>),1
SubClassOf(<http://dbpedia.org/ontology/Engineer> <http://dbpedia.org/ontology/Agent>),1
SubClassOf(<http://dbpedia.org/ontology/Engineer> <http://dbpedia.org/ontology/Person>),1
SubClassOf(<http://dbpedia.org/ontology/Engineer> <http://schema.org/Person>),1
SubClassOf(<http://dbpedia.org/ontology/Engineer> <http://www.opengis.net/gml/_Feature>),0.052288686
SubClassOf(<http://dbpedia.org/ontology/Engineer> <http://www.w3.org/2002/07/owl#Thing>),1
SubClassOf(<http://dbpedia.org/ontology/Engineer> <http://dbpedia.org/ontology/Concept>),0.138058497
SubClassOf(<http://dbpedia.org/ontology/Engineer> <http://dbpedia.org/ontology/Person>),1
SubClassOf(<http://dbpedia.org/ontology/RadioHost> <http://dbpedia.org/ontology/Agent>),1
SubClassOf(<http://dbpedia.org/ontology/RadioHost> <http://dbpedia.org/ontology/Person>),1
